question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,original_answering_options
18,1,2,How essential is it that the state makes people's incomes equal as a characteristic of democracy?,"['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v139,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
18,1,3,How essential is it that the state makes people's incomes equal as a characteristic of democracy?,"['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v139,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
18,1,4,How essential is it that the state makes people's incomes equal as a characteristic of democracy?,"['Extremely important', 'Moderately important', 'Minimally important', 'Not important whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v139,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
18,1,5,How essential is it that the state makes people's incomes equal as a characteristic of democracy?,"['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Importance,POLITICS AND SOCIETY,EVS-v139,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
19,1,1,How essential is it that people obey their rulers as a characteristic of democracy?,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v140,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
19,1,2,How essential is it that people obey their rulers as a characteristic of democracy?,"['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v140,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
19,1,3,How essential is it that people obey their rulers as a characteristic of democracy?,"['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v140,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
19,1,4,How essential is it that people obey their rulers as a characteristic of democracy?,"['Extremely important', 'Moderately important', 'Minimally important', 'Not important whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v140,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
19,1,5,How essential is it that people obey their rulers as a characteristic of democracy?,"['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Importance,POLITICS AND SOCIETY,EVS-v140,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
20,1,1,How essential is it that women have the same rights as men as a characteristic of democracy?,"['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v141,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
20,1,2,How essential is it that women have the same rights as men as a characteristic of democracy?,"['Of great importance', 'Of some importance', 'Of little importance', 'Of no importance']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v141,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
20,1,3,How essential is it that women have the same rights as men as a characteristic of democracy?,"['Highly important', 'Quite important', 'Somewhat unimportant', 'Completely unimportant']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v141,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
20,1,4,How essential is it that women have the same rights as men as a characteristic of democracy?,"['Extremely important', 'Moderately important', 'Minimally important', 'Not important whatsoever']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,POLITICS AND SOCIETY,EVS-v141,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
20,1,5,How essential is it that women have the same rights as men as a characteristic of democracy?,"['Extremely important', 'Fairly important', 'Moderately important', 'Slightly important', 'Not important at all']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Importance,POLITICS AND SOCIETY,EVS-v141,"['Not Essential', 'Slightly Essential', 'Moderately Essential', 'Very Essential', 'Extremely Essential']"
21,1,1,"Is having experts, not government, make decisions a good or bad way of governing?","['Excellent', 'Good', 'Bad', 'Terrible']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,POLITICS AND SOCIETY,EVS-v146,"['Very Good', 'Good', 'Bad', 'Very Bad']"
21,1,2,"Is having experts, not government, make decisions a good or bad way of governing?","['Extremely good', 'Fairly good', 'Fairly bad', 'Extremely bad']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,POLITICS AND SOCIETY,EVS-v146,"['Very Good', 'Good', 'Bad', 'Very Bad']"
21,1,3,"Is having experts, not government, make decisions a good or bad way of governing?","['Outstanding', 'Adequate', 'Poor', 'Very poor']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,POLITICS AND SOCIETY,EVS-v146,"['Very Good', 'Good', 'Bad', 'Very Bad']"
21,1,4,"Is having experts, not government, make decisions a good or bad way of governing?","['Superb', 'Decent', 'Inferior', 'Awful']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,GoodOrBad,POLITICS AND SOCIETY,EVS-v146,"['Very Good', 'Good', 'Bad', 'Very Bad']"
21,1,5,"Is having experts, not government, make decisions a good or bad way of governing?","['Very good', 'Somewhat good', 'Neither good nor bad', 'Somewhat bad', 'Very bad']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-bipolar,GoodOrBad,POLITICS AND SOCIETY,EVS-v146,"['Very Good', 'Good', 'Bad', 'Very Bad']"
22,1,1,Can claiming state benefits which you are not entitled to be justified?,"['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v149,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
22,1,2,Can claiming state benefits which you are not entitled to be justified?,"['Completely acceptable', 'Occasionally acceptable', 'Seldom acceptable', 'Not once acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v149,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
22,1,3,Can claiming state benefits which you are not entitled to be justified?,"['Totally acceptable', 'Acceptable in a bunch of cases', 'In few cases acceptable', 'Not acceptable under any circumstances']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v149,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
22,1,4,Can claiming state benefits which you are not entitled to be justified?,"['Entirely acceptable', 'Frequently acceptable', 'Infrequently acceptable', 'Not acceptable at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v149,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
22,1,5,Can claiming state benefits which you are not entitled to be justified?,"['Without any reservation', 'With some reservation', 'With medium reservation', 'With strong reservation', 'Not at all acceptable']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Acceptance,MORAL VALUES,EVS-v149,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
23,1,1,Can cheating on tax be justified?,"['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v150,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
23,1,2,Can cheating on tax be justified?,"['Completely acceptable', 'Occasionally acceptable', 'Seldom acceptable', 'Not once acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v150,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
23,1,3,Can cheating on tax be justified?,"['Totally acceptable', 'Acceptable in a bunch of cases', 'In few cases acceptable', 'Not acceptable under any circumstances']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v150,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
23,1,4,Can cheating on tax be justified?,"['Entirely acceptable', 'Frequently acceptable', 'Infrequently acceptable', 'Not acceptable at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v150,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
23,1,5,Can cheating on tax be justified?,"['Without any reservation', 'With some reservation', 'With medium reservation', 'With strong reservation', 'Not at all acceptable']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Acceptance,MORAL VALUES,EVS-v150,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
24,1,1,Can taking drugs marijuana or hashish be justified?,"['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v151,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
24,1,2,Can taking drugs marijuana or hashish be justified?,"['Completely acceptable', 'Occasionally acceptable', 'Seldom acceptable', 'Not once acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v151,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
24,1,3,Can taking drugs marijuana or hashish be justified?,"['Totally acceptable', 'Acceptable in a bunch of cases', 'In few cases acceptable', 'Not acceptable under any circumstances']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v151,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
24,1,4,Can taking drugs marijuana or hashish be justified?,"['Entirely acceptable', 'Frequently acceptable', 'Infrequently acceptable', 'Not acceptable at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v151,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
24,1,5,Can taking drugs marijuana or hashish be justified?,"['Without any reservation', 'With some reservation', 'With medium reservation', 'With strong reservation', 'Not at all acceptable']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Acceptance,MORAL VALUES,EVS-v151,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
25,1,1,Can someone accepting a bribe be justified?,"['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v152,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
25,1,2,Can someone accepting a bribe be justified?,"['Completely acceptable', 'Occasionally acceptable', 'Seldom acceptable', 'Not once acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v152,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
25,1,3,Can someone accepting a bribe be justified?,"['Totally acceptable', 'Acceptable in a bunch of cases', 'In few cases acceptable', 'Not acceptable under any circumstances']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v152,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
25,1,4,Can someone accepting a bribe be justified?,"['Entirely acceptable', 'Frequently acceptable', 'Infrequently acceptable', 'Not acceptable at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v152,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
25,1,5,Can someone accepting a bribe be justified?,"['Without any reservation', 'With some reservation', 'With medium reservation', 'With strong reservation', 'Not at all acceptable']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Acceptance,MORAL VALUES,EVS-v152,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
26,1,1,Can homosexuality be justified?,"['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v153,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
26,1,2,Can homosexuality be justified?,"['Completely acceptable', 'Occasionally acceptable', 'Seldom acceptable', 'Not once acceptable']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v153,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
26,1,3,Can homosexuality be justified?,"['Totally acceptable', 'Acceptable in a bunch of cases', 'In few cases acceptable', 'Not acceptable under any circumstances']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v153,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
26,1,4,Can homosexuality be justified?,"['Entirely acceptable', 'Frequently acceptable', 'Infrequently acceptable', 'Not acceptable at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Acceptance,MORAL VALUES,EVS-v153,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
26,1,5,Can homosexuality be justified?,"['Without any reservation', 'With some reservation', 'With medium reservation', 'With strong reservation', 'Not at all acceptable']","[1.0, 0.5, 0.0, -0.5, -1.0]",5-unipolar,Acceptance,MORAL VALUES,EVS-v153,"['Never Justifiable', 'Rarely Justifiable', 'Sometimes Justifiable', 'Often Justifiable', 'Always Justifiable']"
